student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
7972,17,1,3.29,69.8,1,4.5,1,2,1,2
3870,22,2,2.92,96.9,1,5.0,1,0,2,0
9023,23,0,7.01,93.6,1,6.1,1,0,2,2
9264,20,0,6.71,49.8,1,5.4,0,4,1,1
2594,17,2,6.11,42.6,0,5.7,2,3,2,1
17374,23,0,0.76,89.1,1,8.4,2,4,1,1
10807,22,1,3.37,75.7,0,9.8,1,3,2,2
4527,17,1,7.09,67.6,1,4.6,1,4,0,2
8485,18,1,0.74,95.5,1,5.8,2,0,1,2
17419,18,2,4.5,77.6,0,6.5,2,4,0,1
6051,20,2,2.85,82.5,1,9.1,2,1,0,1
8167,17,1,4.2,85.0,1,8.9,0,4,1,2
16643,17,2,1.56,50.8,1,4.1,1,4,1,1
6677,23,0,1.75,41.6,1,8.0,0,1,2,0
14774,21,2,1.36,76.4,1,5.4,2,4,0,2
14482,21,0,3.65,40.6,1,5.9,2,2,1,1
7637,18,2,6.97,91.6,1,8.6,1,1,2,0
16990,21,0,6.21,79.1,1,5.0,0,3,2,2
574,17,2,2.73,52.5,1,8.8,2,4,2,1
16938,21,2,0.09,44.9,1,8.4,1,1,1,1
6994,22,0,5.55,81.0,1,4.4,1,3,0,0
5397,24,2,6.97,51.5,1,7.3,2,1,0,1
12535,18,2,0.65,91.1,1,5.6,1,0,0,1
8932,18,1,0.77,68.1,1,5.7,2,2,1,1
5680,17,2,3.02,63.9,1,5.0,1,1,0,2
69,17,1,1.21,45.6,1,8.8,1,1,1,1
15988,23,0,2.36,87.5,1,5.3,2,3,1,1
17482,17,2,7.82,71.6,1,5.4,2,1,0,1
4747,23,1,3.66,79.2,1,5.3,2,1,0,2
8978,19,0,2.9,67.9,1,9.5,2,4,1,1
14938,23,2,2.99,82.7,1,9.3,0,3,2,0
10753,19,2,5.31,73.4,1,8.7,0,2,1,0
5692,21,1,4.72,97.7,1,4.7,1,4,2,0
15379,20,2,6.73,82.7,1,5.8,1,2,0,1
19602,17,1,3.33,69.9,1,7.8,2,4,0,0
11278,17,1,7.82,45.5,0,6.8,0,2,2,1
15427,19,2,1.75,41.3,1,8.2,2,2,2,1
4342,20,1,3.07,95.0,1,8.7,0,2,1,2
3018,18,2,5.41,79.1,1,7.4,0,0,0,0
13216,18,0,5.28,41.1,0,7.2,1,4,1,1
13283,22,2,4.17,88.3,1,8.1,0,0,2,2
12221,21,1,4.94,44.5,0,4.6,2,2,2,1
9299,23,2,7.66,88.4,1,4.8,1,0,2,1
4076,17,1,2.84,91.6,1,9.6,0,0,0,1
17621,24,1,5.11,52.5,1,9.6,2,0,1,1
14979,18,2,6.28,64.7,1,9.5,2,3,0,1
11817,21,0,2.56,63.4,1,5.6,2,1,1,1
14480,23,0,3.25,90.5,1,8.3,0,3,0,1
16733,23,1,3.5,89.1,1,8.9,2,3,2,0
3496,21,0,1.25,74.1,1,5.5,0,1,1,1
15078,18,1,1.61,66.3,1,7.8,2,0,1,1
10828,18,2,7.56,66.3,1,9.5,0,3,2,1
18012,22,2,2.45,62.5,0,9.1,0,0,2,0
14534,19,0,7.47,94.9,1,5.9,2,2,2,0
1486,23,0,6.23,45.7,0,4.6,2,2,1,1
7653,19,0,5.74,40.6,1,5.1,2,4,1,1
18218,23,2,1.51,68.8,1,9.4,1,0,0,0
13884,20,1,4.31,59.5,1,9.8,1,4,0,1
13818,24,1,1.15,76.5,0,4.5,2,0,1,2
676,22,2,5.23,71.1,1,6.6,1,2,1,0
5135,22,2,4.04,97.3,1,5.8,2,2,1,1
24,24,1,7.82,51.5,1,6.3,2,3,0,0
18877,19,0,3.45,47.0,1,7.7,2,4,2,1
13422,18,0,0.69,79.9,1,7.6,2,3,1,0
12124,20,0,7.36,71.7,1,5.3,1,0,1,0
16243,24,2,4.19,45.0,1,5.2,2,3,1,1
2037,21,0,3.81,88.9,1,9.4,1,3,1,2
3066,21,0,0.4,76.5,1,5.2,1,4,2,0
16305,22,1,3.54,99.4,1,8.7,0,1,0,1
6110,21,0,6.77,83.9,1,5.9,2,2,0,1
14725,22,1,0.62,57.6,1,5.0,1,3,1,0
7099,18,0,4.56,67.4,1,8.8,1,1,2,0
6376,23,0,4.74,72.9,1,9.1,0,2,2,1
16329,24,1,5.27,78.4,1,9.4,0,4,2,0
7981,24,0,4.14,48.8,1,5.9,1,3,2,1
16082,18,0,3.5,43.5,1,7.6,0,4,1,1
6928,19,0,3.76,77.3,1,7.5,1,0,2,1
1042,23,2,6.27,55.3,1,5.8,1,3,1,1
8726,22,2,6.01,62.9,1,8.1,0,2,1,1
18088,21,1,6.31,87.5,1,5.0,2,2,0,1
115,21,2,3.97,55.3,1,9.5,2,4,2,0
6992,23,1,6.45,83.9,1,5.1,2,1,0,1
4251,20,0,2.82,50.3,1,7.4,0,2,0,1
7551,19,2,1.66,74.2,0,9.9,0,1,0,0
8423,18,1,6.38,40.6,1,5.4,1,4,2,2
9526,24,1,5.27,46.4,1,9.1,2,4,1,0
16732,24,1,1.17,56.7,1,7.9,0,3,0,1
3854,19,1,1.74,85.4,1,6.5,2,2,1,2
5814,24,2,3.15,47.3,0,6.8,2,4,0,0
13151,18,1,6.45,58.1,1,9.2,1,1,2,1
18906,23,2,3.42,83.5,1,4.8,2,1,2,0
1759,21,0,5.46,78.9,1,8.9,0,2,2,1
12970,24,2,1.02,41.9,1,7.2,0,0,2,2
7645,17,2,6.89,44.5,1,9.1,1,2,1,1
3681,22,1,6.89,54.1,1,8.2,2,4,2,2
11605,22,0,7.84,74.6,0,4.2,1,3,1,1
17995,19,2,6.58,58.8,1,6.2,0,1,0,0
3599,19,1,5.31,77.0,1,7.9,2,4,0,1
13333,23,1,7.41,40.6,1,5.4,1,0,2,1
7411,17,0,6.11,62.6,1,5.9,1,4,2,1
14276,18,0,6.3,86.0,1,7.7,2,1,2,1
12539,18,0,5.29,53.1,1,5.5,1,1,0,0
6279,17,1,6.49,72.3,1,8.2,2,2,1,1
9135,18,0,7.15,64.9,1,7.7,0,3,0,0
16452,18,2,4.26,63.6,1,6.8,2,3,1,0
6320,19,0,1.33,59.3,1,9.9,0,3,0,1
14497,23,0,3.49,40.9,0,9.5,0,4,1,0
18681,18,1,0.1,74.2,1,7.4,0,2,2,2
18794,21,1,7.77,52.2,1,4.6,2,0,1,0
1781,17,2,6.72,78.8,1,4.6,2,3,0,0
9683,20,1,6.29,48.3,1,9.0,2,0,2,0
13969,24,1,0.92,59.7,1,6.4,0,0,1,2
3823,21,0,7.14,69.1,0,4.2,2,3,1,1
14700,18,0,3.98,53.2,0,8.9,1,3,0,2
19013,20,2,2.15,59.9,0,4.9,1,2,1,0
5838,17,0,2.62,44.9,1,8.1,0,2,0,2
12229,21,0,3.64,70.6,1,5.8,2,4,2,0
15005,21,0,1.76,79.5,1,8.7,1,4,0,0
5045,23,1,3.88,81.4,1,4.5,1,0,2,2
8933,21,1,4.89,92.9,1,9.0,2,2,2,1
3839,24,1,0.08,75.4,1,9.1,1,1,1,0
6352,17,0,3.78,79.9,1,7.8,0,1,1,0
17284,24,0,6.45,83.9,1,5.1,0,2,0,0
14367,19,2,3.06,51.8,1,5.7,0,2,2,1
16743,20,0,5.25,46.5,1,4.5,0,4,0,2
18645,20,1,3.4,41.1,1,7.3,2,4,2,1
9000,23,2,0.95,56.5,0,9.1,0,1,0,2
17014,21,2,1.3,67.2,0,4.1,0,3,1,1
7791,24,0,3.44,90.5,0,5.1,0,4,1,0
10789,17,1,2.5,42.4,1,6.0,0,1,1,1
15210,24,0,6.82,70.1,1,7.1,0,1,1,0
12775,18,1,1.58,71.6,1,8.8,0,3,2,2
9021,23,1,7.04,75.4,1,7.6,1,3,1,1
17260,23,2,3.82,96.2,1,5.1,2,1,1,1
2985,22,2,0.24,44.3,1,6.5,1,1,1,2
3280,22,2,4.16,86.6,1,7.4,2,4,0,2
2816,17,1,4.44,62.4,1,5.6,0,4,2,1
2650,19,0,2.83,53.3,1,5.8,2,2,2,0
4924,22,1,2.81,88.1,1,6.3,0,1,2,1
12284,18,1,7.34,96.8,1,7.5,2,0,0,1
2348,23,2,4.56,84.2,1,4.9,0,4,0,1
11847,23,0,5.23,74.1,1,8.1,2,3,1,1
12629,18,1,5.34,79.2,1,5.1,2,3,1,1
10372,23,1,0.82,85.3,1,7.9,0,3,1,2
6636,17,0,0.24,77.8,0,7.7,2,2,1,1
15465,18,0,1.01,72.6,0,7.4,0,2,2,0
6709,18,0,7.44,95.8,1,8.8,1,2,2,1
1415,21,2,4.41,52.7,1,8.3,0,1,0,1
14081,17,1,1.38,97.9,1,7.8,1,4,1,0
19479,19,0,3.42,76.9,1,9.8,1,2,0,1
6158,21,2,7.36,93.2,1,4.4,1,3,2,1
3034,17,2,6.59,72.1,1,4.1,1,3,0,2
17049,19,0,4.28,50.2,1,6.7,2,3,2,0
3629,23,0,3.48,67.8,0,9.6,2,4,0,1
10497,21,0,5.14,55.5,1,4.9,1,3,2,1
12933,19,0,2.54,62.5,1,4.2,1,1,0,1
5557,17,0,7.35,99.2,1,9.6,2,4,2,1
1349,22,1,7.26,43.7,0,6.4,2,2,2,0
8496,17,1,3.21,88.9,1,6.3,1,4,1,1
7064,17,0,2.35,88.6,1,5.8,1,0,1,0
18152,18,0,1.69,60.6,1,5.8,1,4,1,1
5897,17,0,0.6,57.9,1,6.6,1,3,2,1
8563,24,0,1.15,88.1,1,5.7,1,0,0,1
1619,17,1,1.38,50.9,1,5.3,2,1,0,1
8472,18,1,3.66,95.6,1,5.0,1,2,2,2
7046,17,1,3.07,87.8,1,6.2,2,0,0,2
2925,20,2,7.28,48.8,1,4.3,1,2,0,1
3207,24,2,2.98,89.4,1,4.5,1,1,0,0
17935,20,2,1.29,59.0,1,7.2,2,3,1,2
4275,17,1,2.49,55.1,1,4.9,0,1,1,2
11548,21,0,4.86,62.0,1,5.8,1,0,1,1
13310,21,0,0.93,82.5,1,9.8,2,1,1,2
18591,21,2,7.64,67.8,1,5.0,0,0,1,0
10247,19,0,6.38,49.2,1,4.9,1,4,2,0
1951,24,1,1.38,86.1,1,5.6,1,0,1,1
4830,20,1,0.77,52.6,1,9.4,0,0,1,1
14834,18,0,4.08,65.2,1,9.6,0,1,2,2
9709,23,1,3.03,50.2,1,9.7,0,2,1,0
1069,19,0,2.17,73.9,1,4.5,2,0,0,1
3661,21,0,6.67,82.9,1,9.3,2,3,0,0
10982,19,2,3.89,98.0,0,5.1,1,2,2,2
2471,24,0,6.55,78.0,0,4.2,2,3,1,1
2275,18,1,5.61,86.4,1,7.0,0,3,2,1
1266,17,2,6.02,48.6,1,6.8,2,1,1,2
9141,21,0,6.62,98.4,1,6.9,1,3,2,0
7865,18,0,6.05,82.0,1,4.6,1,3,1,0
16356,21,1,0.08,48.9,1,8.1,2,3,2,0
3039,19,1,2.78,77.4,0,9.2,2,3,2,0
14633,23,0,5.82,73.9,1,8.7,1,0,2,1
14242,20,1,5.63,80.7,0,4.7,2,1,1,2
8775,21,1,1.76,74.0,1,4.9,1,4,0,1
15700,22,1,0.74,54.4,1,9.3,2,2,1,0
5033,19,2,5.05,74.5,1,8.4,2,2,2,1
18537,20,0,1.16,57.7,1,4.7,0,3,0,0
348,24,0,7.86,65.9,1,7.9,2,0,2,1
2261,17,2,4.08,41.0,1,7.3,0,4,2,1
6278,23,0,2.46,62.1,1,6.3,2,0,1,1
9468,18,2,1.53,93.0,1,7.2,1,3,0,1
7092,20,2,5.32,99.4,1,5.5,0,4,1,1
15715,19,0,6.04,69.6,1,4.8,1,1,1,2
5881,18,0,4.47,61.7,1,8.6,0,2,2,0
4953,23,1,3.57,60.7,1,5.8,2,4,0,0
8763,23,2,1.78,65.9,1,8.3,1,2,1,1
1478,20,2,5.9,78.9,1,8.6,2,4,0,0
8373,22,0,5.02,40.6,1,4.1,1,0,2,2
11072,23,0,2.48,83.5,1,7.3,1,4,2,2
17343,17,0,6.6,61.3,1,4.4,0,1,2,0
14229,23,2,1.24,48.6,1,7.3,1,4,0,0
7249,20,2,2.09,61.2,1,7.2,1,3,1,0
256,18,2,7.52,82.7,0,8.4,1,4,0,0
7284,17,2,7.6,91.2,1,9.8,0,1,2,1
9057,23,0,0.08,56.0,1,7.7,2,3,1,2
4514,24,2,7.58,71.2,1,9.7,1,2,0,1
108,22,1,7.41,54.1,1,9.3,1,0,0,2
3718,19,1,7.15,58.5,1,4.2,2,1,1,1
6703,21,2,7.91,43.5,0,7.8,1,4,1,0
417,24,2,4.36,69.6,1,8.6,1,3,2,1
6517,19,0,4.25,90.1,1,9.5,2,3,2,0
13347,20,0,0.87,58.8,1,5.7,1,4,0,0
10017,23,1,3.92,77.7,1,4.1,0,2,2,0
18472,19,0,6.68,59.0,1,6.2,1,1,1,2
11489,19,1,3.13,55.1,0,9.7,2,0,0,1
18004,18,2,5.88,82.1,1,8.6,0,0,2,0
15940,17,0,5.19,77.7,1,8.8,1,2,1,0
14527,18,0,5.03,42.9,1,9.2,2,1,1,1
4607,18,1,2.95,51.9,1,5.3,0,4,1,1
16711,22,1,7.32,56.3,0,4.5,0,4,1,1
16100,22,1,4.34,44.1,1,9.8,0,4,0,1
1901,21,0,2.61,94.4,1,8.8,0,2,2,2
7566,24,2,5.53,99.0,1,5.7,0,4,2,1
19093,19,1,3.59,84.1,1,4.9,1,4,1,0
40,22,2,6.21,60.1,1,9.7,1,1,0,0
13182,19,2,0.35,53.8,1,8.9,2,2,2,1
14361,20,2,5.12,49.7,1,8.7,1,2,2,0
8889,21,0,4.67,90.4,1,6.8,2,4,0,0
2981,22,2,0.36,75.3,1,7.2,0,4,2,2
11617,19,1,3.69,62.4,1,5.5,2,2,2,2
10200,23,0,4.38,82.9,0,8.2,2,2,1,0
3545,17,1,4.18,44.3,1,8.5,0,2,0,2
2868,18,2,0.23,54.8,1,4.1,0,4,2,1
18787,18,0,0.67,95.8,1,9.3,1,1,0,1
13961,22,2,4.29,70.3,1,8.1,2,4,2,0
4571,22,0,4.38,65.1,1,9.7,0,0,2,0
6455,20,2,3.49,42.0,0,9.3,1,1,1,2
1879,22,0,6.14,44.9,1,4.3,0,0,2,0
17270,17,2,4.61,73.3,1,8.4,0,3,0,1
3898,17,1,7.44,98.0,1,9.6,1,1,1,1
2730,20,1,7.39,49.3,1,5.3,0,4,2,1
15003,21,2,2.48,53.4,1,8.1,2,3,2,1
6851,19,0,5.52,57.3,1,4.7,2,1,0,1
415,17,1,6.05,69.8,1,4.4,2,0,1,1
7888,21,0,0.63,52.6,1,8.3,2,3,0,0
6387,20,0,3.54,86.8,1,7.4,0,1,0,1
9788,19,2,4.2,90.0,1,5.8,0,0,1,2
16498,20,2,6.84,64.2,0,4.1,1,3,0,1
15864,21,1,7.76,96.4,1,8.7,0,0,2,1
6486,24,2,7.86,98.5,1,4.3,0,0,0,1
19800,24,0,6.14,54.0,1,7.0,0,3,1,2
6334,17,0,0.24,86.6,1,4.5,2,2,1,1
11604,21,1,3.21,66.5,1,7.1,1,1,2,2
5933,19,2,7.28,41.4,1,7.8,1,1,1,2
13243,19,0,2.94,67.1,1,8.8,1,0,2,1
8066,22,0,6.86,74.3,1,6.1,2,3,1,0
12490,18,0,2.27,75.9,1,7.7,1,3,0,0
19179,24,1,7.6,57.5,1,8.9,2,3,1,2
1788,17,1,1.28,56.2,1,4.2,2,0,0,2
37,23,1,0.12,43.2,0,5.8,1,1,1,2
7768,20,1,5.92,81.0,1,5.1,0,4,2,2
4188,18,1,1.65,43.1,1,8.1,0,1,1,2
1556,18,1,6.88,61.0,0,8.9,1,4,1,1
7253,23,2,1.34,49.7,1,8.2,1,3,1,1
6399,21,0,2.76,89.9,1,5.3,0,4,0,1
15854,18,1,2.18,70.7,1,9.0,1,0,0,1
16285,19,0,5.12,67.2,1,6.2,2,0,0,1
3709,20,0,0.96,78.5,1,9.9,0,0,0,1
10098,18,1,3.97,41.4,1,9.4,0,3,2,1
14161,23,0,1.1,85.6,1,4.3,0,3,0,2
16607,21,1,5.67,70.5,1,5.2,0,2,2,0
5776,24,0,5.28,55.4,1,8.1,1,0,1,1
9333,22,0,6.33,70.2,0,8.7,1,3,2,1
13464,21,1,6.32,87.2,1,8.6,0,1,2,1
17823,19,2,7.74,74.5,1,7.8,1,0,0,1
7074,18,2,1.99,74.0,1,9.3,2,2,2,2
15672,19,2,3.97,43.0,1,9.2,2,2,1,1
19686,18,2,5.66,91.4,0,6.5,2,4,0,1
17213,24,2,3.63,80.9,1,9.0,0,0,0,0
1747,24,1,3.19,88.7,1,5.6,1,1,2,0
15971,23,2,3.32,66.0,1,6.6,2,1,2,1
13390,20,2,0.11,73.0,1,8.2,0,4,1,1
7261,18,2,1.04,66.2,0,6.6,2,1,0,2
10064,23,1,3.89,90.2,1,8.5,0,1,2,0
4039,19,2,2.39,63.3,1,6.0,2,4,1,1
3706,21,1,0.08,45.0,0,7.5,0,4,1,2
3956,24,1,5.92,74.2,1,4.6,0,3,1,1
19478,21,1,6.07,83.7,1,4.5,2,1,0,0
3429,23,2,4.92,94.1,0,8.5,2,2,0,2
10028,22,2,1.94,49.8,1,9.6,2,3,0,1
2508,21,0,5.1,91.5,1,4.6,0,0,1,1
4682,18,1,3.74,51.6,1,6.7,1,4,2,0
8403,17,1,1.75,52.7,1,6.6,1,2,0,2
4748,19,0,3.68,58.2,1,9.0,0,3,1,0
17147,21,2,3.19,47.7,0,8.3,2,1,2,1
17711,21,0,4.61,45.9,1,9.2,0,4,0,1
17392,20,2,4.07,43.3,1,9.0,2,1,0,1
16721,23,1,3.13,96.4,1,6.3,2,1,0,0
13345,22,2,7.61,80.8,1,6.3,2,3,1,2
10595,22,2,1.6,60.6,1,8.3,1,4,1,1
1810,24,0,7.91,51.1,1,9.6,1,3,1,0
16913,19,2,1.49,73.6,1,9.3,2,4,2,1
14016,17,1,6.48,44.5,1,9.9,2,2,2,1
16418,22,0,5.1,51.3,1,6.9,1,0,1,1
19272,17,2,1.34,94.3,1,5.1,1,4,1,0
1716,24,2,0.08,43.6,1,7.0,2,0,2,0
7615,23,1,3.78,50.2,1,7.5,0,4,2,2
8677,23,2,1.77,46.5,1,8.0,1,3,1,2
6437,23,1,2.56,57.3,1,6.5,0,4,2,1
13323,22,2,2.79,55.3,1,8.5,2,4,2,0
5829,17,2,3.19,71.4,1,5.2,0,0,1,0
10663,19,1,3.79,49.3,1,5.5,0,2,1,1
14282,20,2,5.32,64.0,1,5.4,1,2,2,0
7352,24,2,6.91,71.8,1,8.4,0,4,2,2
14622,20,2,1.13,70.0,1,7.1,2,4,1,2
17412,20,1,6.03,84.1,0,5.9,1,4,1,1
1251,18,0,1.67,49.4,1,6.1,1,3,0,1
6930,23,2,7.16,71.8,1,6.2,2,4,0,1
18162,20,1,3.29,96.1,1,5.8,2,0,0,0
16506,22,1,3.38,82.8,1,7.3,1,0,1,1
12929,17,1,0.6,44.6,1,6.1,1,1,2,1
13777,23,2,3.85,83.7,1,5.3,0,4,1,0
12940,23,0,3.28,91.8,1,4.3,0,3,1,1
4862,23,0,7.21,43.2,1,7.4,1,1,1,1
2304,24,0,6.37,52.4,1,9.2,1,1,0,0
6909,18,0,2.39,53.7,1,6.6,2,3,0,1
18655,24,0,6.75,71.7,1,9.1,1,4,0,1
11730,22,1,3.28,50.9,1,5.1,2,3,2,0
8911,18,1,2.08,83.8,1,5.5,0,1,0,1
8582,17,2,0.08,65.8,1,5.3,2,3,2,0
19353,18,2,2.83,69.1,1,9.5,0,0,2,2
18352,24,0,1.2,96.3,1,4.2,0,0,2,0
8251,21,1,6.83,72.6,1,7.0,2,4,1,0
15987,19,0,6.62,49.5,1,9.0,1,4,0,2
6681,18,2,7.01,96.5,1,6.5,0,2,1,1
12396,18,0,2.6,47.7,1,7.8,1,2,0,1
10854,24,2,6.61,85.8,1,7.7,2,2,0,1
16879,18,2,3.02,42.4,1,8.2,0,2,0,2
2823,18,0,4.27,90.3,1,6.3,1,2,0,0
15948,17,2,5.02,91.8,1,9.1,0,0,1,1
1974,19,0,1.58,77.0,1,7.0,2,2,0,1
19701,23,1,0.46,72.2,1,9.9,1,1,1,0
268,19,2,6.81,92.9,1,9.7,1,3,1,0
10925,17,2,4.57,72.3,1,4.5,0,3,2,0
15500,23,1,2.55,90.5,1,4.3,2,4,0,0
2771,22,2,3.28,67.1,1,6.5,1,2,1,2
2330,18,2,1.74,86.3,0,5.9,1,3,1,1
13361,21,0,6.41,53.2,0,6.6,0,0,2,0
13168,18,2,1.86,89.4,1,5.1,2,1,1,2
11700,23,2,5.26,40.6,1,4.4,2,2,1,1
7992,17,0,3.03,47.3,1,7.0,2,0,1,0
13913,19,0,0.66,84.6,1,7.9,1,4,2,1
17292,20,1,3.89,76.8,1,4.4,2,2,1,1
319,24,2,7.58,59.5,0,7.8,2,0,0,1
1537,18,1,7.39,51.5,0,4.1,0,2,0,0
1472,22,1,7.53,79.9,1,8.6,2,1,1,2
14496,18,0,2.51,93.9,1,9.0,0,0,1,2
1370,22,2,1.45,88.7,0,4.3,0,3,0,2
741,23,1,1.44,96.9,1,8.6,1,1,0,2
9363,24,0,6.87,41.3,1,4.3,0,1,0,2
1189,21,1,4.79,86.3,1,6.7,0,2,2,2
10866,22,2,0.57,96.9,0,8.9,0,4,0,2
15417,21,0,3.04,88.3,0,5.5,0,1,2,1
17312,18,1,2.54,50.2,1,9.8,2,2,0,1
19261,24,2,1.72,68.6,1,5.3,1,1,2,0
7384,21,2,6.21,93.2,1,9.5,0,3,1,0
3488,24,0,1.9,99.4,0,8.0,0,2,0,1
6045,21,2,6.66,89.2,1,7.3,0,2,1,2
19438,23,2,7.01,56.6,0,6.4,1,2,0,1
11527,19,1,7.03,74.8,1,7.6,1,2,2,1
1234,22,0,7.48,49.5,1,6.3,2,0,0,0
9870,22,2,4.53,57.7,1,4.1,0,1,0,1
13221,20,1,1.88,57.9,0,5.9,0,0,1,1
14761,21,2,5.76,57.1,0,8.6,1,4,1,1
11445,19,0,7.37,98.8,1,7.3,1,2,1,2
8982,21,2,1.06,88.4,1,7.5,1,3,1,1
15348,20,0,5.13,41.3,1,7.2,1,4,0,1
15763,20,1,3.1,72.4,1,6.2,0,0,1,1
1292,23,0,7.03,67.9,1,9.3,1,3,0,1
10209,22,2,1.87,87.4,1,9.2,2,4,1,0
16359,19,0,0.65,85.4,0,9.7,2,4,1,1
10425,18,2,3.0,55.2,1,7.6,1,2,2,1
7863,23,2,1.93,77.1,0,9.3,2,1,1,0
15059,24,0,5.99,89.2,0,5.0,0,2,0,1
15915,20,2,7.82,41.2,1,7.0,1,2,2,0
563,20,0,5.02,80.2,0,5.4,1,3,1,1
1032,18,0,6.58,89.0,1,6.9,0,2,2,1
5766,21,0,1.15,50.6,1,7.4,2,4,2,1
17566,24,0,6.96,93.6,1,8.1,2,2,0,1
17947,23,0,2.94,84.5,0,4.4,1,2,0,1
18941,21,1,6.53,85.7,1,9.0,0,0,1,1
7059,24,2,4.13,89.9,1,8.5,0,3,2,1
4378,19,0,0.81,54.6,1,7.5,0,2,0,1
16931,21,0,3.98,62.8,1,6.4,2,3,2,1
12055,22,0,4.79,83.9,0,9.8,1,4,2,2
6977,23,0,1.71,81.5,0,5.7,2,0,0,0
17280,17,2,3.4,68.0,1,8.2,0,3,1,1
18720,17,1,3.59,61.8,0,8.3,1,3,1,1
17222,18,1,7.6,77.7,1,9.2,0,2,1,1
5713,20,0,2.1,46.3,1,8.6,1,1,2,0
7641,22,0,7.08,51.8,1,4.9,2,3,2,2
1250,24,1,3.62,99.4,1,8.3,2,0,1,2
16792,21,2,4.87,88.0,1,6.1,2,2,1,2
18730,23,0,7.76,41.4,1,4.5,2,2,2,0
2219,19,0,5.35,62.0,1,4.1,0,3,0,2
11630,21,0,1.95,78.5,1,8.6,2,1,0,1
17970,21,2,1.83,60.1,1,7.5,1,2,1,2
16385,17,1,7.63,41.2,0,8.5,1,3,2,0
16868,22,1,2.36,80.9,1,6.8,2,2,2,2
16822,22,2,1.86,90.2,1,6.4,2,2,2,1
12496,24,0,4.64,62.5,1,4.5,0,0,1,0
15027,22,1,3.98,77.7,1,4.7,1,1,1,1
9593,24,2,2.89,52.6,1,9.3,1,4,0,2
6335,17,1,6.79,65.2,1,6.9,1,3,2,2
4550,23,2,4.75,85.0,1,9.5,0,4,2,0
12811,17,0,2.25,61.7,1,7.4,2,4,2,1
7045,23,0,2.38,73.6,1,6.7,2,1,1,2
11554,22,0,7.53,58.1,1,4.4,2,3,0,1
12253,21,2,7.49,70.9,1,4.8,1,2,0,2
2355,19,2,1.43,52.4,1,6.0,0,0,1,2
10032,19,2,3.5,64.1,1,4.7,2,3,1,1
14835,17,0,3.53,92.1,1,9.5,1,4,1,1
16453,23,2,5.95,98.8,0,6.4,1,4,0,2
5328,18,2,2.03,61.8,1,7.1,2,4,0,0
1435,19,1,3.41,96.9,1,5.5,0,1,2,1
265,24,1,4.21,59.0,1,5.8,0,3,1,1
8325,21,1,3.21,86.9,1,8.2,2,4,0,1
18131,19,1,7.38,43.9,1,7.2,0,3,2,0
14277,19,2,3.17,70.5,1,6.1,1,0,0,0
10690,19,1,4.86,77.1,0,5.4,0,0,0,1
17616,23,0,6.17,97.9,1,6.1,0,3,2,1
18453,24,0,6.51,40.6,0,5.7,0,1,0,0
6348,24,1,6.41,54.1,1,8.1,0,0,2,0
8585,18,1,7.13,66.2,1,7.4,1,0,0,1
3379,23,1,1.22,58.6,1,9.3,0,3,0,1
13956,18,2,2.33,89.4,1,9.9,2,2,2,1
15475,17,1,4.0,67.4,1,7.8,2,0,2,2
8621,17,2,3.94,72.8,0,6.9,0,3,1,2
1438,22,0,2.54,82.8,1,5.9,1,0,0,2
15415,22,0,7.89,91.8,1,9.1,2,4,2,1
7961,19,2,1.54,66.7,1,7.6,2,1,1,2
18942,22,1,0.56,75.0,1,5.0,1,3,1,1
4693,24,2,2.23,51.1,1,5.9,1,2,0,1
7442,22,1,4.19,41.6,1,6.5,0,1,0,1
6256,18,1,1.09,41.9,1,9.4,1,4,0,1
19944,22,2,5.28,61.1,1,9.9,1,2,2,2
8595,18,0,3.39,96.8,1,5.7,0,0,0,0
18299,18,0,0.57,97.0,1,8.1,1,4,0,2
14456,19,1,2.51,45.3,1,7.9,1,3,0,0
66,19,2,0.08,50.9,1,9.6,0,2,0,1
13308,21,1,3.71,54.9,1,8.5,0,2,2,0
16115,20,2,1.24,57.3,0,6.9,0,4,1,1
17987,23,2,2.99,40.6,0,6.7,2,2,1,1
6186,23,1,5.92,72.1,0,7.1,0,2,1,1
14724,23,0,2.14,61.4,1,4.4,1,2,0,1
2866,17,2,6.39,41.5,1,4.3,0,4,1,2
12275,22,2,4.73,71.6,1,8.5,0,1,1,1
14701,17,1,3.94,98.1,1,6.9,2,2,1,0
5114,17,0,4.73,66.8,1,6.3,2,4,2,2
4409,19,0,6.84,55.0,1,8.2,2,0,2,2
6026,23,2,0.61,57.3,0,5.7,0,3,1,1
9680,18,0,6.91,99.4,1,7.7,1,4,2,0
6891,18,0,6.17,40.6,1,6.8,0,4,0,1
7513,20,2,7.69,99.3,0,5.8,0,0,2,1
1422,24,2,6.77,63.8,1,7.6,0,0,0,1
11736,22,0,2.69,52.6,1,7.0,1,2,0,1
19320,20,0,7.25,75.6,1,4.8,1,0,2,1
18014,17,2,2.12,89.8,1,8.8,0,4,0,1
8001,22,0,3.46,66.8,1,9.6,1,1,0,1
7103,22,0,5.46,44.4,1,7.6,2,4,2,1
4350,19,2,2.66,74.4,1,7.8,0,4,0,0
1661,21,0,0.14,84.8,1,5.1,1,2,0,1
74,18,2,0.81,61.2,1,8.4,0,3,1,2
1844,23,1,5.6,70.3,1,9.7,1,3,1,0
